,city,location,restaurant_name,menu,price
27377,ankara,çayyolu,casa la pizza,Füme Kaburgalı Pizza (Orta),"54,90 TL"
27378,ankara,çayyolu,casa la pizza,Hawaiian Pizza (Orta),"44,90 TL"
27379,ankara,çayyolu,casa la pizza,Hindi Füme Pizza (Orta),"39,90 TL"
27380,ankara,çayyolu,casa la pizza,Karışık Pizza (Orta),"49,90 TL"
27381,ankara,çayyolu,casa la pizza,Karidesli Pizza (Orta),"54,90 TL"
27382,ankara,çayyolu,casa la pizza,Kavurmalı Pizza (Orta),"54,90 TL"
27383,ankara,çayyolu,casa la pizza,Kayseri'den Pizza (Orta),"49,90 TL"
27384,ankara,çayyolu,casa la pizza,Lor Peynirli Ispanaklı Pizza (Orta),"39,90 TL"
27385,ankara,çayyolu,casa la pizza,Margherita Pizza (Orta),"39,90 TL"
27386,ankara,çayyolu,casa la pizza,Mexican Pizza (Orta),"39,90 TL"
27387,ankara,çayyolu,casa la pizza,Misket Köfteli Pizza (Orta),"39,90 TL"
27388,ankara,çayyolu,casa la pizza,Pepperoni Pizza (Orta),"44,90 TL"
27389,ankara,çayyolu,casa la pizza,Pesto 4 Lezzet Pizza (Orta),"49,90 TL"
27390,ankara,çayyolu,casa la pizza,Pesto Pizza (Orta),"49,90 TL"
27391,ankara,çayyolu,casa la pizza,Sosisli Pizza (Orta),"39,90 TL"
27392,ankara,çayyolu,casa la pizza,Tam Buğday Tam Sağlık Pizza (Orta),"39,90 TL"
27393,ankara,çayyolu,casa la pizza,Tavuklu Sezar Pizza (Orta),"44,90 TL"
27394,ankara,çayyolu,casa la pizza,Tıka Basa Pastırma Pizza (Orta),"54,90 TL"
27395,ankara,çayyolu,casa la pizza,Ton Balıklı Pizza (Orta),"44,90 TL"
27396,ankara,çayyolu,casa la pizza,Usta'nın Acılı Pizzası (Orta),"44,90 TL"
27397,ankara,çayyolu,casa la pizza,Vejetaryen Pizza (Orta),"39,90 TL"
27398,ankara,çayyolu,casa la pizza,3 Mantarlı Pizza (Büyük),"44,90 TL"
27399,ankara,çayyolu,casa la pizza,Patatesli Pizza (Büyük),"44,90 TL"
27400,ankara,çayyolu,casa la pizza,Somonlu Pizza (Büyük),"59,90 TL"
27401,ankara,çayyolu,casa la pizza,Deniz Feneri Pizza (Büyük),"59,90 TL"
27402,ankara,çayyolu,casa la pizza,4 Lezzet Pizza (Büyük),"54,90 TL"
27403,ankara,çayyolu,casa la pizza,Alaturka Pizza (Büyük),"54,90 TL"
27404,ankara,çayyolu,casa la pizza,Anason & Beyaz Peynirli Pizza (Büyük),"44,90 TL"
27405,ankara,çayyolu,casa la pizza,Bbq Tavuklu Pizza (Büyük),"44,90 TL"
27406,ankara,çayyolu,casa la pizza,Bianca Pizza (Büyük),"44,90 TL"
27407,ankara,çayyolu,casa la pizza,Cajun Tavuklu Pizza (Büyük),"49,90 TL"
27408,ankara,çayyolu,casa la pizza,Caprese Pizza (Büyük),"44,90 TL"
27409,ankara,çayyolu,casa la pizza,Casa La Pizza (Büyük),"49,90 TL"
27410,ankara,çayyolu,casa la pizza,Dana Pizza (Büyük),"54,90 TL"
27411,ankara,çayyolu,casa la pizza,Di Mare Pizza (Büyük),"59,90 TL"
27412,ankara,çayyolu,casa la pizza,Elmalı Cevizli Pizza (Büyük),"44,90 TL"
27413,ankara,çayyolu,casa la pizza,Enginarlı Pizza (Büyük),"44,90 TL"
27414,ankara,çayyolu,casa la pizza,Filetto Pizza (Büyük),"54,90 TL"
27415,ankara,çayyolu,casa la pizza,Füme Kaburgalı Pizza (Büyük),"59,90 TL"
27416,ankara,çayyolu,casa la pizza,Hawaiian Pizza (Büyük),"54,90 TL"
27417,ankara,çayyolu,casa la pizza,Hindi Füme Pizza (Büyük),"54,90 TL"
27418,ankara,çayyolu,casa la pizza,Karışık Pizza (Büyük),"54,90 TL"
27419,ankara,çayyolu,casa la pizza,Karidesli Pizza (Büyük),"59,90 TL"
27420,ankara,çayyolu,casa la pizza,Kavurmalı Pizza (Büyük),"59,90 TL"
27421,ankara,çayyolu,casa la pizza,Kayseri'den Pizza (Büyük),"54,90 TL"
27422,ankara,çayyolu,casa la pizza,Lor Peynirli Ispanaklı Pizza (Büyük),"44,90 TL"
27423,ankara,çayyolu,casa la pizza,Margherita Pizza (Büyük),"44,90 TL"
27424,ankara,çayyolu,casa la pizza,Mexican Pizza (Büyük),"49,90 TL"
27425,ankara,çayyolu,casa la pizza,Misket Köfteli Pizza (Büyük),"49,90 TL"
27426,ankara,çayyolu,casa la pizza,Pepperoni Pizza (Büyük),"49,90 TL"
27427,ankara,çayyolu,casa la pizza,Pesto 4 Lezzet Pizza (Büyük),"54,90 TL"
27428,ankara,çayyolu,casa la pizza,Pesto Pizza (Büyük),"54,90 TL"
27429,ankara,çayyolu,casa la pizza,Sosisli Pizza (Büyük),"44,90 TL"
27430,ankara,çayyolu,casa la pizza,Tam Buğday Tam Sağlık Pizza (Büyük),"44,90 TL"
27431,ankara,çayyolu,casa la pizza,Tavuklu Sezar Pizza (Büyük),"49,90 TL"
27432,ankara,çayyolu,casa la pizza,Tıka Basa Pastırma Pizza (Büyük),"59,90 TL"
27433,ankara,çayyolu,casa la pizza,Ton Balıklı Pizza (Büyük),"49,90 TL"
27434,ankara,çayyolu,casa la pizza,Usta'nın Acılı Pizzası (Büyük),"49,90 TL"
27435,ankara,çayyolu,casa la pizza,Vejetaryen Pizza (Büyük),"44,90 TL"
27436,ankara,çayyolu,casa la pizza,Patates Kızartması,"12,90 TL"
27437,ankara,çayyolu,casa la pizza,Atıştırma Sepeti,"29,90 TL"
27438,ankara,çayyolu,casa la pizza,Kızartma İçli Köfte (Adet),"10,00 TL"
27439,ankara,çayyolu,casa la pizza,Kıymalı Çiğ Börek,"22,00 TL"
27440,ankara,çayyolu,casa la pizza,Pastırmalı Paçanga Böreği (4 Adet),"18,90 TL"
27441,ankara,çayyolu,casa la pizza,Peynirli Sigara Böreği (6 Adet),"14,90 TL"
27442,ankara,çayyolu,casa la pizza,Elma Dilim Patates Kızartması,"14,90 TL"
27443,ankara,çayyolu,casa la pizza,Soğan Halkası (10 Adet),"12,90 TL"
27444,ankara,çayyolu,casa la pizza,Soğan Halkası (16 Adet),"15,90 TL"
27445,ankara,çayyolu,casa la pizza,Mozarella Sticks (6'lı),"14,90 TL"
27446,ankara,çayyolu,casa la pizza,Mozarella Sticks (10'lu),"19,90 TL"
27447,ankara,çayyolu,casa la pizza,Tavuk Nuggets (10'lu),"16,90 TL"
27448,ankara,çayyolu,casa la pizza,Peynirli Roka Salatası,"21,90 TL"
27449,ankara,çayyolu,casa la pizza,Ton Balıklı Salata,"26,90 TL"
27450,ankara,çayyolu,casa la pizza,Sezar Salata,"21,90 TL"
27451,ankara,çayyolu,casa la pizza,Tavuklu Sezar Salata,"26,90 TL"
27452,ankara,çayyolu,casa la pizza,Bonfileli Sezar Salata,"32,90 TL"
27453,ankara,çayyolu,casa la pizza,Cevizli Nutella Pizza (Orta),"17,90 TL"
27454,ankara,çayyolu,casa la pizza,Cevizli Nutellalı Pizza (Büyük),"21,90 TL"
27455,ankara,çayyolu,casa la pizza,Çikolatalı Sufle (3 Adet),"27,90 TL"
27456,ankara,çayyolu,casa la pizza,Frambuazlı Cheesecake,"17,00 TL"
27457,ankara,çayyolu,casa la pizza,Limonlu Cheesecake,"17,00 TL"
27458,ankara,çayyolu,casa la pizza,Nutella Pizza (Küçük),"12,90 TL"
27459,ankara,çayyolu,casa la pizza,Suffle,"12,90 TL"
27460,ankara,çayyolu,casa la pizza,Tiramisu,"17,00 TL"
27461,ankara,çayyolu,casa la pizza,Tiramisu (3 Adet),"35,90 TL"
27462,ankara,çayyolu,casa la pizza,Çikolatalı Cheesecake,"17,00 TL"
27463,ankara,çayyolu,casa la pizza,Coca-Cola (33 cl.),"6,00 TL"
27464,ankara,çayyolu,casa la pizza,Coca-Cola Şekersiz (33 cl.),"6,00 TL"
27465,ankara,çayyolu,casa la pizza,Fanta (33 cl.),"6,00 TL"
27466,ankara,çayyolu,casa la pizza,Sprite (33 cl.),"6,00 TL"
27467,ankara,çayyolu,casa la pizza,Fuse Tea (33 cl.),"6,00 TL"
27468,ankara,çayyolu,casa la pizza,Soda (20 cl.),"3,50 TL"
27469,ankara,çayyolu,casa la pizza,Su (50 cl.),"2,50 TL"
27470,ankara,çayyolu,casa la pizza,Coca-Cola (1 L.),"8,50 TL"
27471,ankara,çayyolu,casa la pizza,Coca-Cola Şekersiz (1 L.),"8,50 TL"
27472,ankara,çayyolu,casa la pizza,Fanta (1 L.),"8,50 TL"
27473,ankara,çayyolu,casa la pizza,Sprite (1 L.),"8,50 TL"
27474,ankara,çayyolu,casa la pizza,Fuse Tea (1 L.),"8,50 TL"
27475,ankara,çayyolu,casa la pizza,Ayran (1 L.),"8,50 TL"
27476,ankara,çayyolu,casa la pizza,Soslar,"2,50 TL"
27477,ankara,çayyolu,casa la pizza,Yoğurt Sos,"2,50 TL"
27478,ankara,çayyolu,casa la pizza,Ketçap,"2,50 TL"
27479,ankara,çayyolu,casa la pizza,Mayonez,"2,50 TL"
27480,ankara,çayyolu,casa la pizza,Jalapeno Acı Biber,"2,50 TL"
27481,ankara,çayyolu,casa la pizza,Pesto Sos,"2,50 TL"
27482,ankara,çayyolu,casa la pizza,Acı Zeytinyağı,"2,50 TL"
27483,ankara,çayyolu,casa la pizza,Toz Parmesan Peyniri,"2,50 TL"
27484,ankara,çayyolu,casa la pizza,Hardal Sos,"2,50 TL"
27485,ankara,çayyolu,casa la pizza,Poşet,"0,25 TL"
27486,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 2,"25,00 TL"
27487,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 3,"27,00 TL"
27488,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 6,"38,00 TL"
27489,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 7,"28,00 TL"
27490,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Menü 9,"48,00 TL"
27491,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Kampanya Menü,"55,00 TL"
27492,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte Dürüm,"7,00 TL"
27493,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Duble Çiğ Köfte Dürüm (150 gr.),"10,00 TL"
27494,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (Yarım),"13,00 TL"
27495,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (Tam),"23,00 TL"
27496,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (500 gr.),"28,00 TL"
27497,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (600 gr.),"33,00 TL"
27498,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Çiğ Köfte (1 kg.),"55,00 TL"
27499,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Turşu,"4,00 TL"
27500,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Acı Sos,"1,00 TL"
27501,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Nar Ekşisi,"1,00 TL"
27502,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Midye Dolma (10 Adet) - .,"12,00 TL"
27503,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Antep Usulü Kızartma İçli Köfte (Adet) - .,"6,00 TL"
27504,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Lavaş Ekmeği (Adet),"1,00 TL"
27505,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Yeşillik Tabağı,"4,00 TL"
27506,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Eker Çikolatalı Puding (100 gr.) - .,"4,00 TL"
27507,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola (33 cl.),"5,00 TL"
27508,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola Light (33 cl.),"5,00 TL"
27509,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola Şekersiz (33 cl.),"5,00 TL"
27510,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Fanta (33 cl.),"5,00 TL"
27511,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Sprite (33 cl.),"5,00 TL"
27512,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Şalgam Suyu (33 cl.),"5,00 TL"
27513,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Sütaş Ayran (30 cl.),"4,00 TL"
27514,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,"Sütaş Ayran (17,5 cl.)","3,00 TL"
27515,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Soda (20 cl.),"1,50 TL"
27516,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Su (50 cl.),"1,50 TL"
27517,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola (1 L.) - .,"8,00 TL"
27518,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola Light (1 L.),"8,00 TL"
27519,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Coca-Cola Şekersiz (1 L.),"8,00 TL"
27520,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Sprite (1 L.),"8,00 TL"
27521,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Sütaş Ayran (1 L.),"8,00 TL"
27522,ankara,çayyolu,meşhur adıyaman çiğ köftecisi ömer aybak,Poşet,"0,25 TL"
27523,ankara,mamak,komagene etsiz çiğ köfte,2 Adet Ultra Mega Çiğ Köfte Dürüm + 2 Adet Komagene Ayran (29 cl.) ,"28,00 TL"
27524,ankara,mamak,komagene etsiz çiğ köfte,2’li Doritoslu Çiğ Köfte Tako Paketi,"15,00 TL"
27525,ankara,mamak,komagene etsiz çiğ köfte,Doritoslu Çiğ Köfte Tako Menü 1,"18,00 TL"
27526,ankara,mamak,komagene etsiz çiğ köfte,Ambalajında Çiğ Köfte (600 gr.),"36,00 TL"
27527,ankara,mamak,komagene etsiz çiğ köfte,"3 çeyrek göbek marul, limon, 6 adet lavaş, 3 adet çiğ köfte sosu, 3 adet nar ekşili sos","31,50 TL"
27528,ankara,mamak,komagene etsiz çiğ köfte,Doritos'lu Çiğ Köfte Dürüm,"8,00 TL"
27529,ankara,mamak,komagene etsiz çiğ köfte,Doritos'lu Mega Çiğ Köfte Dürüm,"11,00 TL"
27530,ankara,mamak,komagene etsiz çiğ köfte,Doritos'lu Ultra Mega Dürüm,"12,50 TL"
27531,ankara,mamak,komagene etsiz çiğ köfte,Doritos'lu Double Dürüm,"13,50 TL"
27532,ankara,mamak,komagene etsiz çiğ köfte,Doritos'lu Çiğ Köfte Dürüm Menü,"10,25 TL"
27533,ankara,mamak,komagene etsiz çiğ köfte,Doritos'lu Mega Çiğ Köfte Dürüm Menü,"14,25 TL"
27534,ankara,mamak,komagene etsiz çiğ köfte,Doritos'lu Ultra Mega Dürüm Menü,"15,75 TL"
27535,ankara,mamak,komagene etsiz çiğ köfte,Doritos'lu Double Dürüm Menü,"16,75 TL"
27536,ankara,mamak,komagene etsiz çiğ köfte,2 Mega Çiğ Köfte Dürüm Fırsatı 2,"24,50 TL"
27537,ankara,mamak,komagene etsiz çiğ köfte,Dürüm Menü,"9,00 TL"
27538,ankara,mamak,komagene etsiz çiğ köfte,Dürüm Menü 2,"10,00 TL"
27539,ankara,mamak,komagene etsiz çiğ köfte,Double Dürüm Menü,"15,00 TL"
27540,ankara,mamak,komagene etsiz çiğ köfte,Mega Dürüm Menü,"12,50 TL"
27541,ankara,mamak,komagene etsiz çiğ köfte,Ultra Mega Dürüm Menü,"14,00 TL"
27542,ankara,mamak,komagene etsiz çiğ köfte,2'li Dürüm Menü,"17,50 TL"
27543,ankara,mamak,komagene etsiz çiğ köfte,Kanka Menü 2,"31,00 TL"
27544,ankara,mamak,komagene etsiz çiğ köfte,3'lü Mega Dürüm Menü,"34,00 TL"
27545,ankara,mamak,komagene etsiz çiğ köfte,3 Adam Menü,"39,00 TL"
27546,ankara,mamak,komagene etsiz çiğ köfte,Aile Menü 1,"55,00 TL"
27547,ankara,mamak,komagene etsiz çiğ köfte,Çiğ Köfte Tako Menü 1,"16,00 TL"
27548,ankara,mamak,komagene etsiz çiğ köfte,Çiğ Köfte Tako Menü 2,"33,00 TL"
27549,ankara,mamak,komagene etsiz çiğ köfte,2’li Çiğ Köfte Tako Paketi,"13,00 TL"
27550,ankara,mamak,komagene etsiz çiğ köfte,Sıcak Sıcak Menü 1,"15,50 TL"
27551,ankara,mamak,komagene etsiz çiğ köfte,Çiğ Köfte (200 gr.),"12,50 TL"
27552,ankara,mamak,komagene etsiz çiğ köfte,Çiğ Köfte (400 gr.),"23,50 TL"
27553,ankara,mamak,komagene etsiz çiğ köfte,Çiğ Köfte (600 gr.),"36,00 TL"
27554,ankara,mamak,komagene etsiz çiğ köfte,"3 çeyrek göbek marul, limon, 6 adet lavaş, 3 adet çiğ köfte sosu, 3 adet nar ekşili sos","31,50 TL"
27555,ankara,mamak,komagene etsiz çiğ köfte,Çiğ Köfte (800 gr.),"41,00 TL"
27556,ankara,mamak,komagene etsiz çiğ köfte,Çiğ Köfte (1 kg.),"48,00 TL"
27557,ankara,mamak,komagene etsiz çiğ köfte,Çiğ Köfte Dürüm,"6,50 TL"
27558,ankara,mamak,komagene etsiz çiğ köfte,Mega Çiğ Köfte Dürüm,"9,00 TL"
27559,ankara,mamak,komagene etsiz çiğ köfte,Ultra Mega Dürüm,"10,50 TL"
27560,ankara,mamak,komagene etsiz çiğ köfte,Double Dürüm,"11,50 TL"
27561,ankara,mamak,komagene etsiz çiğ köfte,Ekstralar,"1,00 TL"
27562,ankara,mamak,komagene etsiz çiğ köfte,Paket Nar Ekşisi (15 gr.),"1,00 TL"
27563,ankara,mamak,komagene etsiz çiğ köfte,Lavaş (2 Adet),"1,50 TL"
27564,ankara,mamak,komagene etsiz çiğ köfte,Ekstra Limon (1 Adet),"2,00 TL"
27565,ankara,mamak,komagene etsiz çiğ köfte,Yeşillik (Büyük),"5,00 TL"
27566,ankara,mamak,komagene etsiz çiğ köfte,Yeşillik (Küçük),"4,00 TL"
27567,ankara,mamak,komagene etsiz çiğ köfte,Bardakta Turşu,"2,50 TL"
27568,ankara,mamak,komagene etsiz çiğ köfte,Diğer,"3,50 TL"
27569,ankara,mamak,komagene etsiz çiğ köfte,Coca-Cola (33 cl.),"5,50 TL"
27570,ankara,mamak,komagene etsiz çiğ köfte,Fanta (33 cl.),"5,50 TL"
27571,ankara,mamak,komagene etsiz çiğ köfte,Sprite (33 cl.),"5,50 TL"
27572,ankara,mamak,komagene etsiz çiğ köfte,Fuse Tea (33 cl.),"5,50 TL"
27573,ankara,mamak,komagene etsiz çiğ köfte,Komagene Ayran (29 cl.),"3,50 TL"
27574,ankara,mamak,komagene etsiz çiğ köfte,"Komagene Ayran (19,5 cl.)","2,50 TL"
27575,ankara,mamak,komagene etsiz çiğ köfte,Şalgam Suyu (30 cl.),"4,00 TL"
27576,ankara,mamak,komagene etsiz çiğ köfte,Sıfır Bir Şalgam Suyu (30 cl.),"4,00 TL"
27577,ankara,mamak,komagene etsiz çiğ köfte,Kızılay Sade Soda (20 cl.),"3,00 TL"
27578,ankara,mamak,komagene etsiz çiğ köfte,Bardak Limonata (24 cl.),"2,50 TL"
27579,ankara,mamak,komagene etsiz çiğ köfte,Soda (20 cl.),"3,00 TL"
27580,ankara,mamak,komagene etsiz çiğ köfte,Su (50 cl.),"2,00 TL"
27581,ankara,mamak,komagene etsiz çiğ köfte,Komagene Ayran (1 L.),"7,50 TL"
27582,ankara,mamak,komagene etsiz çiğ köfte,Poşet,"0,25 TL"
27583,ankara,keçiören,meşhur adıyaman çiğ köftecisi samet usta,Poşet,"0,25 TL"
27584,ankara,keçiören,meşhur adıyaman çiğ köftecisi samet usta,Poşet,"0,25 TL"
27585,ankara,kavaklıdere,zeynel muhallebicisi,Kadayıflı Muhallebi + Kutu İçecek ,"23,50 TL"
27586,ankara,kavaklıdere,zeynel muhallebicisi,Acılı Yoğurtlu Tavuk Külbastı + Kutu İçecek ,"44,00 TL"
27587,ankara,kavaklıdere,zeynel muhallebicisi,Menü 1,"28,00 TL"
27588,ankara,kavaklıdere,zeynel muhallebicisi,Menü 2,"37,00 TL"
27589,ankara,kavaklıdere,zeynel muhallebicisi,Menü 3,"33,00 TL"
27590,ankara,kavaklıdere,zeynel muhallebicisi,Menü 4,"35,00 TL"
27591,ankara,kavaklıdere,zeynel muhallebicisi,Menü 5,"31,00 TL"
27592,ankara,kavaklıdere,zeynel muhallebicisi,Menü 6,"34,00 TL"
27593,ankara,kavaklıdere,zeynel muhallebicisi,Peynirli Su Böreği,"12,00 TL"
27594,ankara,kavaklıdere,zeynel muhallebicisi,Menemen,"27,50 TL"
27595,ankara,kavaklıdere,zeynel muhallebicisi,Beyaz Peynirli Tost,"22,00 TL"
27596,ankara,kavaklıdere,zeynel muhallebicisi,Akdeniz Esintisi Tost,"26,50 TL"
27597,ankara,kavaklıdere,zeynel muhallebicisi,Kaşarlı Tost,"22,00 TL"
27598,ankara,kavaklıdere,zeynel muhallebicisi,Sucuklu Tost,"22,00 TL"
27599,ankara,kavaklıdere,zeynel muhallebicisi,Sucuklu Kaşarlı Tost,"25,00 TL"
27600,ankara,kavaklıdere,zeynel muhallebicisi,Kıtır Tavuklu Sıcak Sandviç,"29,50 TL"
27601,ankara,kavaklıdere,zeynel muhallebicisi,Tavuk Külbastılı Sıcak Sandviç,"29,50 TL"
27602,ankara,kavaklıdere,zeynel muhallebicisi,Ton Balıklı Soğuk Sandviç,"22,50 TL"
27603,ankara,kavaklıdere,zeynel muhallebicisi,Beyaz Peynirli Soğuk Sandviç,"21,50 TL"
27604,ankara,kavaklıdere,zeynel muhallebicisi,Kaşar Peynirli Soğuk Sandviç,"21,50 TL"
27605,ankara,kavaklıdere,zeynel muhallebicisi,Tavuk Suyuna Şehriye Çorbası,"14,50 TL"
27606,ankara,kavaklıdere,zeynel muhallebicisi,Acılı Yoğurtlu Tavuk Külbastı,"39,00 TL"
27607,ankara,kavaklıdere,zeynel muhallebicisi,Et Burger,"39,00 TL"
27608,ankara,kavaklıdere,zeynel muhallebicisi,Acılı Et Burger,"41,00 TL"
27609,ankara,kavaklıdere,zeynel muhallebicisi,Cheddarlı Et Burger,"41,00 TL"
27610,ankara,kavaklıdere,zeynel muhallebicisi,Beğendili Et Köfte,"41,00 TL"
27611,ankara,kavaklıdere,zeynel muhallebicisi,Beğendili Tavuk Külbastı (Kızarmış Yufkada),"38,00 TL"
27612,ankara,kavaklıdere,zeynel muhallebicisi,Çilli Kız,"37,00 TL"
27613,ankara,kavaklıdere,zeynel muhallebicisi,Dürümde Sebzeli Tavuk,"29,50 TL"
27614,ankara,kavaklıdere,zeynel muhallebicisi,Izgara Et Köfte,"39,50 TL"
27615,ankara,kavaklıdere,zeynel muhallebicisi,Izgara Sevenler Tabağı (2 Kişilik),"76,00 TL"
27616,ankara,kavaklıdere,zeynel muhallebicisi,Kaşarlı Tavuk Köfte,"32,50 TL"
27617,ankara,kavaklıdere,zeynel muhallebicisi,Kıtır Sevenler Tabağı (2 Kişilik),"76,00 TL"
27618,ankara,kavaklıdere,zeynel muhallebicisi,Tavuk But Şiş,"35,00 TL"
27619,ankara,kavaklıdere,zeynel muhallebicisi,Tavuk Göğüs Izgara,"35,00 TL"
27620,ankara,kavaklıdere,zeynel muhallebicisi,Tavuk Lokum (Acılı ),"35,00 TL"
27621,ankara,kavaklıdere,zeynel muhallebicisi,Tavuk Midye,"37,00 TL"
27622,ankara,kavaklıdere,zeynel muhallebicisi,Tavuklu Pilav,"25,00 TL"
27623,ankara,kavaklıdere,zeynel muhallebicisi,Tavuklu Pilav (Fesleğenli),"28,00 TL"
27624,ankara,kavaklıdere,zeynel muhallebicisi,Zeynel'in Baharatlı Tavuğu,"35,00 TL"
27625,ankara,kavaklıdere,zeynel muhallebicisi,Mevsim Salata,"15,00 TL"
27626,ankara,kavaklıdere,zeynel muhallebicisi,Akdeniz Salata,"25,00 TL"
27627,ankara,kavaklıdere,zeynel muhallebicisi,Ton Balıklı Salata,"29,00 TL"
27628,ankara,kavaklıdere,zeynel muhallebicisi,Izgara Hellim Peynirli Salata,"29,50 TL"
27629,ankara,kavaklıdere,zeynel muhallebicisi,Tavuk Gögüs Izgara Salata,"33,00 TL"
27630,ankara,kavaklıdere,zeynel muhallebicisi,Tavuk But Şiş Salata,"37,50 TL"
27631,ankara,kavaklıdere,zeynel muhallebicisi,Aşure,"17,00 TL"
27632,ankara,kavaklıdere,zeynel muhallebicisi,Portakallı İncirli Muhallebi,"17,00 TL"
27633,ankara,kavaklıdere,zeynel muhallebicisi,Limon Çiçeği,"19,50 TL"
27634,ankara,kavaklıdere,zeynel muhallebicisi,Cevizli Name - .,"17,00 TL"
27635,ankara,kavaklıdere,zeynel muhallebicisi,Fırın Sütlaç,"17,00 TL"
27636,ankara,kavaklıdere,zeynel muhallebicisi,Kadayıflı Muhallebi,"19,50 TL"
27637,ankara,kavaklıdere,zeynel muhallebicisi,Karamelli Trileçe,"16,00 TL"
27638,ankara,kavaklıdere,zeynel muhallebicisi,Keşkül,"16,00 TL"
27639,ankara,kavaklıdere,zeynel muhallebicisi,Lezzet Sefası,"19,50 TL"
27640,ankara,kavaklıdere,zeynel muhallebicisi,Profiterol,"19,50 TL"
27641,ankara,kavaklıdere,zeynel muhallebicisi,Sakızlı Muhallebi,"17,00 TL"
27642,ankara,kavaklıdere,zeynel muhallebicisi,Su Muhallebisi,"17,00 TL"
27643,ankara,kavaklıdere,zeynel muhallebicisi,Supangle,"19,50 TL"
27644,ankara,kavaklıdere,zeynel muhallebicisi,Süt Pembe,"19,50 TL"
27645,ankara,kavaklıdere,zeynel muhallebicisi,Tavukgöğsü,"17,00 TL"
27646,ankara,kavaklıdere,zeynel muhallebicisi,Tavukgöğsü Kazandibi,"17,00 TL"
27647,ankara,kavaklıdere,zeynel muhallebicisi,Dondurma (500 gr.),"35,00 TL"
27648,ankara,kavaklıdere,zeynel muhallebicisi,Dondurma (1 kg.),"70,00 TL"
27649,ankara,kavaklıdere,zeynel muhallebicisi,Coca-Cola (33 cl.),"6,00 TL"
27650,ankara,kavaklıdere,zeynel muhallebicisi,Coca-Cola Light (33 cl.),"6,00 TL"
27651,ankara,kavaklıdere,zeynel muhallebicisi,Coca-Cola Şekersiz (33 cl.),"6,00 TL"
27652,ankara,kavaklıdere,zeynel muhallebicisi,Sprite (33 cl.),"6,00 TL"
27653,ankara,kavaklıdere,zeynel muhallebicisi,Fanta (33 cl.),"6,00 TL"
27654,ankara,kavaklıdere,zeynel muhallebicisi,Cappy (33 cl.),"6,00 TL"
27655,ankara,kavaklıdere,zeynel muhallebicisi,Fuse Tea (33 cl.),"6,00 TL"
